"Geographic Area Name (NAME)","2017 NAICS code (NAICS2017)","Meaning of NAICS code (NAICS2017_LABEL)","Meaning of Legal form of organization code (LFO_LABEL)","Meaning of Employment size of establishments code (EMPSZES_LABEL)","Year (YEAR)","Number of establishments (ESTAB)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)"
"California","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2018","884","1,455,483","354,277","58,046"
"California","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2018","201","708,712","170,611","26,481"
"California","722511","Full-service restaurants","Partnerships","Establishments with 250 to 499 employees","2018","9","76,767","18,265","3,161"
"California","722511","Full-service restaurants","Non-profit","All establishments","2018","22","5,195","1,224","225"
"California","722511","Full-service restaurants","Non-profit","Establishments with less than 5 employees","2018","10","400","92","12"
"California","722511","Full-service restaurants","Non-profit","Establishments with 5 to 9 employees","2018","3","284","69","20"
"California","722511","Full-service restaurants","Non-profit","Establishments with 10 to 19 employees","2018","4","1,067","237","57"
"California","722511","Full-service restaurants","Non-profit","Establishments with 20 to 49 employees","2018","5","3,444","826","136"
"California","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2018","8","986","244","54"
"California","722511","Full-service restaurants","Other noncorporate legal forms of organization","Establishments with less than 5 employees","2018","5","215","52","12"
"Colorado","722511","Full-service restaurants","All establishments","All establishments","2018","5,079","2,745,018","659,791","121,220"
"Colorado","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","1,038","98,410","8,079","1,513"
"Colorado","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","787","112,022","26,670","5,338"
"Colorado","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","1,122","335,327","81,769","15,671"
"Colorado","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","1,468","1,014,569","252,824","46,450"
"Colorado","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","554","822,090","206,772","36,578"
"Colorado","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2018","106","336,122","76,869","14,471"
"Colorado","722511","Full-service restaurants","All establishments","Establishments with 250 to 499 employees","2018","4","26,478","6,808","1,199"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","726","694,300","167,049","31,185"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","88","7,083","778","117"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2018","44","5,613","1,202","289"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2018","101","32,656","8,061","1,501"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2018","236","178,573","44,232","8,218"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2018","206","303,020","74,322","13,984"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2018","50","158,629","35,445","6,782"
"Colorado","722511","Full-service restaurants","S-corporations ","All establishments","2018","2,711","1,239,741","298,476","53,733"
"Colorado","722511","Full-service restaurants","S-corporations ","Establishments with less than 5 employees","2018","503","43,716","4,910","873"
"Colorado","722511","Full-service restaurants","S-corporations ","Establishments with 5 to 9 employees","2018","500","74,887","18,320","3,392"
"Colorado","722511","Full-service restaurants","S-corporations ","Establishments with 10 to 19 employees","2018","727","222,360","54,326","10,013"
"Colorado","722511","Full-service restaurants","S-corporations ","Establishments with 20 to 49 employees","2018","776","524,568","130,811","23,500"
"Colorado","722511","Full-service restaurants","S-corporations ","Establishments with 50 to 99 employees","2018","168","249,969","61,430","10,574"
"Colorado","722511","Full-service restaurants","S-corporations ","Establishments with 100 to 249 employees","2018","36","115,943","26,718","5,038"
"Colorado","722511","Full-service restaurants","Individual proprietorships","All establishments","2018","457","127,799","28,520","6,352"
"Colorado","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2018","180","16,708","980","241"
"Colorado","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2018","105","10,765","2,704","698"
"Colorado","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2018","78","20,029","5,007","1,110"
"Colorado","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2018","61","31,252","7,675","1,677"
"Colorado","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2018","29","40,770","9,953","2,059"
"Colorado","722511","Full-service restaurants","Individual proprietorships","Establishments with 100 to 249 employees","2018","4","8,275","2,201","567"
"Colorado","722511","Full-service restaurants","Partnerships","All establishments","2018","1,183","682,645","165,619","29,925"
"Colorado","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2018","266","30,891","1,408","280"
"Colorado","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2018","138","20,757","4,444","959"
"Colorado","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2018","216","60,282","14,375","3,047"
"Colorado","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2018","394","279,655","69,982","13,032"
"Colorado","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2018","151","228,331","61,067","9,961"
"Colorado","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2018","16","53,275","12,505","2,084"
"Connecticut","722511","Full-service restaurants","All establishments","All establishments","2018","3,462","1,339,702","310,371","58,678"
"Connecticut","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","1,039","67,654","7,654","1,732"
"Connecticut","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","628","79,309","18,862","4,292"
"Connecticut","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","742","215,895","50,392","10,421"
"Connecticut","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","811","571,843","136,884","25,249"
"Connecticut","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","216","329,882","78,610","13,667"
"Connecticut","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2018","26","75,119","17,969","3,317"
"Connecticut","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","547","276,642","66,345","12,559"
