"Geographic Area Name (NAME)","2017 NAICS code (NAICS2017)","Meaning of NAICS Code (NAICS2017_LABEL)","Meaning of Legal form of organization code (LFO_LABEL)","Meaning of Employment size of establishments code (EMPSZES_LABEL)","Year (YEAR)","Number of establishments (ESTAB)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)"
"California","722511","Full-service restaurants","Non-profit","Establishments with less than 5 employees","2022","8","291","57","10"
"California","722511","Full-service restaurants","Non-profit","Establishments with 10 to 19 employees","2022","5","1,717","352","73"
"California","722511","Full-service restaurants","Non-profit","Establishments with 20 to 49 employees","2022","5","5,155","1,363","143"
"California","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2022","8","1,219","239","38"
"California","722511","Full-service restaurants","Other noncorporate legal forms of organization","Establishments with less than 5 employees","2022","5","232","58","8"
"Colorado","722511","Full-service restaurants","All establishments","All establishments","2022","5,171","3,592,558","826,664","115,867"
"Colorado","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2022","1,086","129,146","12,939","1,666"
"Colorado","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2022","853","169,524","39,884","5,841"
"Colorado","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2022","1,174","479,395","112,694","16,318"
"Colorado","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2022","1,503","1,361,091","323,935","46,106"
"Colorado","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2022","451","911,257","212,448","29,423"
"Colorado","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2022","97","396,018","94,806","12,745"
"Colorado","722511","Full-service restaurants","All establishments","Establishments with 250 to 499 employees","2022","6","70,536","18,999","2,137"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2022","704","815,291","187,307","28,028"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2022","112","27,365","1,146","139"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2022","65","12,578","2,953","445"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2022","104","46,991","10,782","1,477"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2022","207","203,202","47,411","7,284"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2022","168","312,570","70,991","11,513"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2022","43","158,905","38,470","5,445"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 250 to 499 employees","2022","5","53,680","15,554","1,725"
"Colorado","722511","Full-service restaurants","S-corporations","All establishments","2022","2,835","1,658,866","383,328","52,009"
"Colorado","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2022","571","62,307","8,302","1,011"
"Colorado","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2022","571","120,393","28,655","3,925"
"Colorado","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2022","742","313,279","73,008","10,240"
"Colorado","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2022","761","699,537","165,482","22,618"
"Colorado","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2022","155","316,766","72,865","9,606"
"Colorado","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2022","35","146,584","35,016","4,609"
"Colorado","722511","Full-service restaurants","Individual proprietorships","All establishments","2022","476","257,264","52,781","8,825"
"Colorado","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2022","156","10,538","1,161","217"
"Colorado","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2022","90","12,711","3,026","589"
"Colorado","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2022","86","27,993","6,736","1,208"
"Colorado","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2022","122","80,661","19,085","3,464"
"Colorado","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2022","18","32,916","7,235","1,200"
"Colorado","722511","Full-service restaurants","Individual proprietorships","Establishments with 100 to 249 employees","2022","3","16,854","4,579","516"
"Colorado","722511","Full-service restaurants","Partnerships","All establishments","2022","1,150","860,397","203,065","26,974"
"Colorado","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2022","243","28,664","2,278","295"
"Colorado","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2022","127","23,842","5,250","882"
"Colorado","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2022","240","90,664","22,037","3,366"
"Colorado","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2022","413","377,691","91,957","12,740"
"Colorado","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2022","110","249,005","61,357","7,104"
"Colorado","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2022","16","73,675","16,741","2,175"
"Colorado","722511","Full-service restaurants","Non-profit","All establishments","2022","3","514","85","19"
"Colorado","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2022","3","226","98","12"
"Connecticut","722511","Full-service restaurants","All establishments","All establishments","2022","3,450","1,621,764","345,322","55,485"
"Connecticut","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2022","1,021","85,179","9,976","1,814"
"Connecticut","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2022","693","117,359","26,072","4,723"
"Connecticut","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2022","757","290,240","64,011","10,667"
"Connecticut","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2022","773","681,634","148,335","23,293"
"Connecticut","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2022","182","349,268","75,445","11,821"
"Connecticut","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2022","24","98,084","21,483","3,167"
"Connecticut","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2022","519","291,914","64,136","10,499"
