"Geographic Area Name (NAME)","2017 NAICS code (NAICS2017)","Meaning of NAICS Code (NAICS2017_LABEL)","Meaning of Legal form of organization code (LFO_LABEL)","Meaning of Employment size of establishments code (EMPSZES_LABEL)","Year (YEAR)","Number of establishments (ESTAB)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)"
"Colorado","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2021","984","205,601","40,328","6,733"
"Colorado","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2021","1,261","550,427","106,524","17,645"
"Colorado","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","1,283","1,241,043","237,491","39,161"
"Colorado","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","321","655,813","126,659","21,191"
"Colorado","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2021","47","201,068","37,911","6,182"
"Colorado","722511","Full-service restaurants","All establishments","Establishments with 250 to 499 employees","2021","3","28,779","6,745","984"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","668","665,066","127,779","21,981"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2021","114","12,103","921","129"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2021","74","15,343","2,847","491"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2021","117","49,748","10,396","1,694"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2021","208","218,988","41,387","7,249"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2021","133","255,875","49,869","8,966"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2021","19","84,230","15,614","2,468"
"Colorado","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 250 to 499 employees","2021","3","28,779","6,745","984"
"Colorado","722511","Full-service restaurants","S-corporations","All establishments","2021","2,725","1,425,506","274,018","43,327"
"Colorado","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2021","542","54,497","7,080","986"
"Colorado","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2021","632","137,002","27,769","4,341"
"Colorado","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2021","807","358,700","69,942","11,159"
"Colorado","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2021","638","612,422","119,099","18,756"
"Colorado","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2021","85","183,665","34,442","5,480"
"Colorado","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2021","21","79,220","15,686","2,605"
"Colorado","722511","Full-service restaurants","Individual proprietorships","All establishments","2021","485","165,053","29,436","6,190"
"Colorado","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2021","185","15,942","1,093","236"
"Colorado","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2021","103","15,983","3,150","666"
"Colorado","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2021","80","28,542","5,641","1,157"
"Colorado","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2021","101","71,658","13,865","3,010"
"Colorado","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2021","15","26,684","4,796","928"
"Colorado","722511","Full-service restaurants","Partnerships","All establishments","2021","1,153","746,481","135,542","22,063"
"Colorado","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2021","294","37,978","2,274","361"
"Colorado","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2021","175","37,273","6,562","1,235"
"Colorado","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2021","255","113,007","20,422","3,614"
"Colorado","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2021","335","337,260","63,012","10,120"
"Colorado","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2021","88","189,589","37,552","5,817"
"Colorado","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2021","6","31,374","5,720","916"
"Colorado","722511","Full-service restaurants","Non-profit","All establishments","2021","5","1,115","201","40"
"Colorado","722511","Full-service restaurants","Non-profit","Establishments with less than 5 employees","2021","3","86","15","3"
"Connecticut","722511","Full-service restaurants","All establishments","All establishments","2021","3,410","1,396,547","255,522","45,234"
"Connecticut","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2021","1,160","100,820","10,368","1,992"
"Connecticut","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2021","712","123,033","24,491","4,807"
"Connecticut","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2021","765","305,571","57,112","10,581"
"Connecticut","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","652","612,127","114,630","19,403"
"Connecticut","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","109","210,877","39,849","6,950"
"Connecticut","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2021","12","44,119","9,072","1,501"
"Connecticut","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","509","265,508","53,009","9,103"
"Connecticut","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2021","159","14,695","1,673","321"
"Connecticut","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2021","108","19,875","4,358","703"
"Connecticut","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2021","86","33,142","6,369","1,159"
"Connecticut","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2021","111","105,823","21,720","3,478"
"Connecticut","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2021","39","70,486","14,690","2,655"
"Connecticut","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2021","6","21,487","4,199","787"
